loan_id,payment_number,scheduled_payment_date,actual_payment_date,amount_due,amount_paid,days_late,payment_status
LOAN-000812,6,2023-01-17,2023-01-15,$90.66,$90.66,0,ON_TIME
LOAN-000812,7,2023-02-17,2023-02-15,$90.66,$90.66,0,ON_TIME
LOAN-000812,8,2023-03-17,2023-03-17,$90.66,$90.66,0,ON_TIME
LOAN-000812,9,2023-04-17,2023-04-17,$90.66,$90.66,0,ON_TIME
LOAN-000812,10,2023-05-17,2023-05-16,$90.66,$90.66,0,ON_TIME
LOAN-000812,11,2023-06-17,2023-06-16,$90.66,$90.66,0,ON_TIME
LOAN-000812,12,2023-07-17,2023-07-28,$90.66,$90.66,11,LATE_1_30
LOAN-000813,1,2022-07-09,2022-07-07,$462.08,$462.08,0,ON_TIME
LOAN-000813,2,2022-08-09,2022-08-07,$462.08,$462.08,0,ON_TIME
LOAN-000813,3,2022-09-09,2022-09-07,$462.08,$462.08,0,ON_TIME
LOAN-000813,4,2022-10-09,2022-10-08,$462.08,$462.08,0,ON_TIME
LOAN-000813,5,2022-11-09,2022-11-09,$462.08,$462.08,0,ON_TIME
LOAN-000813,6,2022-12-09,2022-12-16,$462.08,$462.08,7,LATE_1_30
LOAN-000813,7,2023-01-09,2023-01-08,$462.08,$462.08,0,ON_TIME
LOAN-000813,8,2023-02-09,2023-02-07,$462.08,$462.08,0,ON_TIME
LOAN-000813,9,2023-03-09,2023-04-13,$462.08,$309.26,35,LATE_31_90
LOAN-000813,10,2023-04-09,2023-04-07,$462.08,$462.08,0,ON_TIME
LOAN-000813,11,2023-05-09,2023-05-08,$462.08,$462.08,0,ON_TIME
LOAN-000813,12,2023-06-09,2023-06-07,$462.08,$462.08,0,ON_TIME
LOAN-000814,1,2022-06-16,2022-06-16,$207.84,$207.84,0,ON_TIME
LOAN-000814,2,2022-07-16,2022-08-08,$207.84,$207.84,23,LATE_1_30
LOAN-000814,3,2022-08-16,2022-08-16,$207.84,$207.84,0,ON_TIME
LOAN-000814,4,2022-09-16,2022-09-14,$207.84,$207.84,0,ON_TIME
LOAN-000814,5,2022-10-16,2022-12-02,$207.84,$110.97,47,LATE_31_90
LOAN-000814,6,2022-11-16,2022-11-16,$207.84,$207.84,0,ON_TIME
LOAN-000814,7,2022-12-16,2022-12-15,$207.84,$207.84,0,ON_TIME
LOAN-000814,8,2023-01-16,2023-01-16,$207.84,$207.84,0,ON_TIME
LOAN-000814,9,2023-02-16,2023-02-14,$207.84,$207.84,0,ON_TIME
LOAN-000814,10,2023-03-16,2023-03-16,$207.84,$207.84,0,ON_TIME
LOAN-000814,11,2023-04-16,2023-04-18,$207.84,$207.84,2,LATE_1_30
LOAN-000814,12,2023-05-16,2023-05-14,$207.84,$207.84,0,ON_TIME
LOAN-000815,1,2022-04-28,2022-04-26,$425.27,$425.27,0,ON_TIME
LOAN-000815,2,2022-05-28,2022-08-24,$425.27,$224.61,88,LATE_31_90
LOAN-000815,3,2022-06-28,2022-06-27,$425.27,$425.27,0,ON_TIME
LOAN-000815,4,2022-07-28,2022-08-18,$425.27,$425.27,21,LATE_1_30
LOAN-000815,5,2022-08-28,2022-08-28,$425.27,$425.27,0,ON_TIME
LOAN-000815,6,2022-09-28,2022-09-26,$425.27,$425.27,0,ON_TIME
LOAN-000815,7,2022-10-28,2022-10-28,$425.27,$425.27,0,ON_TIME
LOAN-000815,8,2022-11-28,2022-12-23,$425.27,$425.27,25,LATE_1_30
LOAN-000815,9,2022-12-28,2022-12-26,$425.27,$425.27,0,ON_TIME
LOAN-000815,10,2023-01-28,2023-01-28,$425.27,$425.27,0,ON_TIME
LOAN-000815,11,2023-02-28,2023-02-27,$425.27,$425.27,0,ON_TIME
LOAN-000815,12,2023-03-28,2023-06-17,$425.27,$343.35,81,LATE_31_90
LOAN-000816,1,2022-08-08,2022-08-08,$80.94,$80.94,0,ON_TIME
LOAN-000816,2,2022-09-08,2022-09-24,$80.94,$80.94,16,LATE_1_30
LOAN-000816,3,2022-10-08,2022-10-06,$80.94,$80.94,0,ON_TIME
LOAN-000816,4,2022-11-08,2022-11-10,$80.94,$80.94,2,LATE_1_30
LOAN-000816,5,2022-12-08,2022-12-08,$80.94,$80.94,0,ON_TIME
LOAN-000816,6,2023-01-08,2023-02-12,$80.94,$51.38,35,LATE_31_90
LOAN-000816,7,2023-02-08,2023-02-07,$80.94,$80.94,0,ON_TIME
LOAN-000816,8,2023-03-08,2023-03-07,$80.94,$80.94,0,ON_TIME
LOAN-000816,9,2023-04-08,2023-04-06,$80.94,$80.94,0,ON_TIME
LOAN-000816,10,2023-05-08,2023-07-20,$80.94,$28.80,73,LATE_31_90
LOAN-000816,11,2023-06-08,2023-06-06,$80.94,$80.94,0,ON_TIME
LOAN-000816,12,2023-07-08,2023-07-07,$80.94,$80.94,0,ON_TIME
LOAN-000817,1,2022-12-08,2022-12-06,$70.75,$70.75,0,ON_TIME
LOAN-000817,2,2023-01-08,2023-01-08,$70.75,$70.75,0,ON_TIME
LOAN-000817,3,2023-02-08,2023-02-06,$70.75,$70.75,0,ON_TIME
LOAN-000817,4,2023-03-08,2023-03-08,$70.75,$70.75,0,ON_TIME
LOAN-000817,5,2023-04-08,2023-04-06,$70.75,$70.75,0,ON_TIME
LOAN-000817,6,2023-05-08,2023-05-08,$70.75,$70.75,0,ON_TIME
LOAN-000817,7,2023-06-08,2023-06-06,$70.75,$70.75,0,ON_TIME
LOAN-000817,8,2023-07-08,2023-07-08,$70.75,$70.75,0,ON_TIME
LOAN-000817,9,2023-08-08,2023-08-06,$70.75,$70.75,0,ON_TIME
LOAN-000817,10,2023-09-08,2023-09-07,$70.75,$70.75,0,ON_TIME
LOAN-000817,11,2023-10-08,2023-10-06,$70.75,$70.75,0,ON_TIME
LOAN-000817,12,2023-11-08,2023-11-08,$70.75,$70.75,0,ON_TIME
LOAN-000818,1,2022-12-08,2022-12-06,$209.32,$209.32,0,ON_TIME
LOAN-000818,2,2023-01-08,2023-01-07,$209.32,$209.32,0,ON_TIME
LOAN-000818,3,2023-02-08,2023-03-02,$209.32,$209.32,22,LATE_1_30
LOAN-000818,4,2023-03-08,2023-03-06,$209.32,$209.32,0,ON_TIME
LOAN-000818,5,2023-04-08,2023-04-07,$209.32,$209.32,0,ON_TIME
LOAN-000818,6,2023-05-08,2023-05-08,$209.32,$209.32,0,ON_TIME
LOAN-000818,7,2023-06-08,2023-06-06,$209.32,$209.32,0,ON_TIME
LOAN-000818,8,2023-07-08,2023-07-08,$209.32,$209.32,0,ON_TIME
LOAN-000818,9,2023-08-08,2023-08-06,$209.32,$209.32,0,ON_TIME
LOAN-000818,10,2023-09-08,2023-09-06,$209.32,$209.32,0,ON_TIME
LOAN-000818,11,2023-10-08,2023-10-08,$209.32,$209.32,0,ON_TIME
LOAN-000818,12,2023-11-08,2023-11-08,$209.32,$209.32,0,ON_TIME
LOAN-000819,1,2023-04-29,2023-04-28,$397.76,$397.76,0,ON_TIME
LOAN-000819,2,2023-05-29,2023-05-28,$397.76,$397.76,0,ON_TIME
LOAN-000819,3,2023-06-29,2023-06-27,$397.76,$397.76,0,ON_TIME
LOAN-000819,4,2023-07-29,2023-07-28,$397.76,$397.76,0,ON_TIME
LOAN-000819,5,2023-08-29,2023-08-27,$397.76,$397.76,0,ON_TIME
LOAN-000819,6,2023-09-29,2023-09-27,$397.76,$397.76,0,ON_TIME
LOAN-000819,7,2023-10-29,2023-10-28,$397.76,$397.76,0,ON_TIME
LOAN-000819,8,2023-11-29,2023-11-27,$397.76,$397.76,0,ON_TIME
LOAN-000819,9,2023-12-29,2023-12-28,$397.76,$397.76,0,ON_TIME
LOAN-000819,10,2024-01-29,2024-01-28,$397.76,$397.76,0,ON_TIME
LOAN-000819,11,2024-02-29,2024-02-28,$397.76,$397.76,0,ON_TIME
LOAN-000819,12,2024-03-29,2024-03-29,$397.76,$397.76,0,ON_TIME
LOAN-000820,1,2023-03-17,2023-03-28,"$1,387.11","$1,387.11",11,LATE_1_30
LOAN-000820,2,2023-04-17,2023-04-15,"$1,387.11","$1,387.11",0,ON_TIME
LOAN-000820,3,2023-05-17,2023-05-18,"$1,387.11","$1,387.11",1,LATE_1_30
LOAN-000820,4,2023-06-17,2023-06-17,"$1,387.11","$1,387.11",0,ON_TIME
LOAN-000820,5,2023-07-17,2023-07-16,"$1,387.11","$1,387.11",0,ON_TIME
LOAN-000820,6,2023-08-17,2023-08-21,"$1,387.11","$1,387.11",4,LATE_1_30
LOAN-000820,7,2023-09-17,2023-09-26,"$1,387.11","$1,387.11",9,LATE_1_30
LOAN-000820,8,2023-10-17,2023-11-08,"$1,387.11","$1,387.11",22,LATE_1_30
LOAN-000820,9,2023-11-17,2023-11-15,"$1,387.11","$1,387.11",0,ON_TIME
LOAN-000820,10,2023-12-17,2023-12-15,"$1,387.11","$1,387.11",0,ON_TIME
LOAN-000820,11,2024-01-17,2024-01-15,"$1,387.11","$1,387.11",0,ON_TIME
LOAN-000820,12,2024-02-17,2024-02-16,"$1,387.11","$1,387.11",0,ON_TIME
LOAN-000821,1,2023-02-11,2023-02-10,$819.59,$819.59,0,ON_TIME
LOAN-000821,2,2023-03-11,2023-03-09,$819.59,$819.59,0,ON_TIME
LOAN-000821,3,2023-04-11,2023-04-15,$819.59,$819.59,4,LATE_1_30
LOAN-000821,4,2023-05-11,2023-05-10,$819.59,$819.59,0,ON_TIME
LOAN-000821,5,2023-06-11,2023-06-09,$819.59,$819.59,0,ON_TIME
LOAN-000821,6,2023-07-11,2023-07-10,$819.59,$819.59,0,ON_TIME
LOAN-000821,7,2023-08-11,2023-08-10,$819.59,$819.59,0,ON_TIME
LOAN-000821,8,2023-09-11,2023-09-09,$819.59,$819.59,0,ON_TIME
LOAN-000821,9,2023-10-11,2023-10-12,$819.59,$819.59,1,LATE_1_30
LOAN-000821,10,2023-11-11,2023-12-03,$819.59,$819.59,22,LATE_1_30
LOAN-000821,11,2023-12-11,2023-12-09,$819.59,$819.59,0,ON_TIME
LOAN-000821,12,2024-01-11,2024-01-11,$819.59,$819.59,0,ON_TIME
LOAN-000822,1,2022-10-04,2022-10-04,$418.49,$418.49,0,ON_TIME
LOAN-000822,2,2022-11-04,2022-11-04,$418.49,$418.49,0,ON_TIME
LOAN-000822,3,2022-12-04,2022-12-02,$418.49,$418.49,0,ON_TIME
LOAN-000822,4,2023-01-04,2023-01-02,$418.49,$418.49,0,ON_TIME
LOAN-000822,5,2023-02-04,2023-02-02,$418.49,$418.49,0,ON_TIME
LOAN-000822,6,2023-03-04,2023-03-04,$418.49,$418.49,0,ON_TIME
LOAN-000822,7,2023-04-04,2023-04-02,$418.49,$418.49,0,ON_TIME
LOAN-000822,8,2023-05-04,2023-05-02,$418.49,$418.49,0,ON_TIME
LOAN-000822,9,2023-06-04,2023-06-02,$418.49,$418.49,0,ON_TIME
LOAN-000822,10,2023-07-04,2023-07-02,$418.49,$418.49,0,ON_TIME
LOAN-000822,11,2023-08-04,2023-08-02,$418.49,$418.49,0,ON_TIME
LOAN-000822,12,2023-09-04,2023-09-02,$418.49,$418.49,0,ON_TIME
LOAN-000823,1,2023-01-07,2023-03-13,$439.18,$332.05,65,LATE_31_90
LOAN-000823,2,2023-02-07,2023-02-06,$439.18,$439.18,0,ON_TIME
LOAN-000823,3,2023-03-07,2023-03-07,$439.18,$439.18,0,ON_TIME
LOAN-000823,4,2023-04-07,2023-06-28,$439.18,$168.65,82,LATE_31_90
LOAN-000823,5,2023-05-07,2023-05-13,$439.18,$439.18,6,LATE_1_30
LOAN-000823,6,2023-06-07,2023-06-06,$439.18,$439.18,0,ON_TIME
LOAN-000823,7,2023-07-07,2023-07-06,$439.18,$439.18,0,ON_TIME
LOAN-000823,8,2023-08-07,2023-08-07,$439.18,$439.18,0,ON_TIME
LOAN-000823,9,2023-09-07,2023-09-06,$439.18,$439.18,0,ON_TIME
LOAN-000823,10,2023-10-07,2023-10-07,$439.18,$439.18,0,ON_TIME
LOAN-000823,11,2023-11-07,2023-11-07,$439.18,$439.18,0,ON_TIME
LOAN-000823,12,2023-12-07,2023-12-07,$439.18,$439.18,0,ON_TIME
LOAN-000824,1,2022-09-20,2022-09-19,$417.57,$417.57,0,ON_TIME
LOAN-000824,2,2022-10-20,2022-10-18,$417.57,$417.57,0,ON_TIME
LOAN-000824,3,2022-11-20,2022-11-20,$417.57,$417.57,0,ON_TIME
LOAN-000824,4,2022-12-20,2022-12-18,$417.57,$417.57,0,ON_TIME
LOAN-000824,5,2023-01-20,2023-01-25,$417.57,$417.57,5,LATE_1_30
LOAN-000824,6,2023-02-20,2023-02-20,$417.57,$417.57,0,ON_TIME
LOAN-000824,7,2023-03-20,2023-03-20,$417.57,$417.57,0,ON_TIME
LOAN-000824,8,2023-04-20,2023-04-29,$417.57,$417.57,9,LATE_1_30
LOAN-000824,9,2023-05-20,2023-05-18,$417.57,$417.57,0,ON_TIME
LOAN-000824,10,2023-06-20,2023-06-19,$417.57,$417.57,0,ON_TIME
LOAN-000824,11,2023-07-20,2023-07-20,$417.57,$417.57,0,ON_TIME
LOAN-000824,12,2023-08-20,2023-11-03,$417.57,$202.44,75,LATE_31_90
LOAN-000825,1,2022-10-28,2022-10-26,$116.61,$116.61,0,ON_TIME
LOAN-000825,2,2022-11-28,2022-11-27,$116.61,$116.61,0,ON_TIME
LOAN-000825,3,2022-12-28,2022-12-26,$116.61,$116.61,0,ON_TIME
LOAN-000825,4,2023-01-28,2023-01-27,$116.61,$116.61,0,ON_TIME
LOAN-000825,5,2023-02-28,2023-02-28,$116.61,$116.61,0,ON_TIME
LOAN-000825,6,2023-03-28,2023-04-13,$116.61,$116.61,16,LATE_1_30
LOAN-000825,7,2023-04-28,2023-05-18,$116.61,$116.61,20,LATE_1_30
LOAN-000825,8,2023-05-28,2023-05-28,$116.61,$116.61,0,ON_TIME
LOAN-000825,9,2023-06-28,2023-06-28,$116.61,$116.61,0,ON_TIME
LOAN-000825,10,2023-07-28,2023-07-26,$116.61,$116.61,0,ON_TIME
LOAN-000825,11,2023-08-28,2023-08-26,$116.61,$116.61,0,ON_TIME
LOAN-000825,12,2023-09-28,2023-09-28,$116.61,$116.61,0,ON_TIME
LOAN-000826,1,2023-01-02,2023-01-01,$773.32,$773.32,0,ON_TIME
LOAN-000826,2,2023-02-02,2023-03-02,$773.32,$773.32,28,LATE_1_30
LOAN-000826,3,2023-03-02,2023-03-01,$773.32,$773.32,0,ON_TIME
LOAN-000826,4,2023-04-02,2023-04-01,$773.32,$773.32,0,ON_TIME
LOAN-000826,5,2023-05-02,2023-05-02,$773.32,$773.32,0,ON_TIME
LOAN-000826,6,2023-06-02,2023-06-05,$773.32,$773.32,3,LATE_1_30
LOAN-000826,7,2023-07-02,2023-07-19,$773.32,$773.32,17,LATE_1_30
LOAN-000826,8,2023-08-02,2023-08-15,$773.32,$773.32,13,LATE_1_30
LOAN-000826,9,2023-09-02,2023-08-31,$773.32,$773.32,0,ON_TIME
LOAN-000826,10,2023-10-02,2023-10-01,$773.32,$773.32,0,ON_TIME
LOAN-000826,11,2023-11-02,2023-11-02,$773.32,$773.32,0,ON_TIME
LOAN-000826,12,2023-12-02,2023-12-02,$773.32,$773.32,0,ON_TIME
LOAN-000827,1,2022-08-30,2022-09-15,$514.08,$514.08,16,LATE_1_30
LOAN-000827,2,2022-09-30,2022-09-29,$514.08,$514.08,0,ON_TIME
LOAN-000827,3,2022-10-30,2022-10-30,$514.08,$514.08,0,ON_TIME
LOAN-000827,4,2022-11-30,2023-01-19,$514.08,$282.56,50,LATE_31_90
LOAN-000827,5,2022-12-30,2022-12-28,$514.08,$514.08,0,ON_TIME
LOAN-000827,6,2023-01-30,2023-01-31,$514.08,$514.08,1,LATE_1_30
LOAN-000827,7,2023-02-28,2023-02-28,$514.08,$514.08,0,ON_TIME
LOAN-000827,8,2023-03-30,2023-04-07,$514.08,$514.08,8,LATE_1_30
LOAN-000827,9,2023-04-30,2023-04-30,$514.08,$514.08,0,ON_TIME
LOAN-000827,10,2023-05-30,2023-05-28,$514.08,$514.08,0,ON_TIME
LOAN-000827,11,2023-06-30,2023-07-01,$514.08,$514.08,1,LATE_1_30
LOAN-000827,12,2023-07-30,2023-08-13,$514.08,$514.08,14,LATE_1_30
LOAN-000828,1,2023-03-14,2023-03-12,$238.47,$238.47,0,ON_TIME
LOAN-000828,2,2023-04-14,2023-05-08,$238.47,$238.47,24,LATE_1_30
LOAN-000828,3,2023-05-14,2023-05-14,$238.47,$238.47,0,ON_TIME
LOAN-000828,4,2023-06-14,2023-06-13,$238.47,$238.47,0,ON_TIME
LOAN-000828,5,2023-07-14,2023-07-14,$238.47,$238.47,0,ON_TIME
LOAN-000828,6,2023-08-14,2023-08-13,$238.47,$238.47,0,ON_TIME
LOAN-000828,7,2023-09-14,2023-09-14,$238.47,$238.47,0,ON_TIME
LOAN-000828,8,2023-10-14,2023-10-13,$238.47,$238.47,0,ON_TIME
LOAN-000828,9,2023-11-14,2023-12-11,$238.47,$238.47,27,LATE_1_30
LOAN-000828,10,2023-12-14,2023-12-13,$238.47,$238.47,0,ON_TIME
LOAN-000828,11,2024-01-14,2024-01-12,$238.47,$238.47,0,ON_TIME
LOAN-000828,12,2024-02-14,2024-02-14,$238.47,$238.47,0,ON_TIME
LOAN-000829,1,2022-04-27,2022-04-25,$207.10,$207.10,0,ON_TIME
LOAN-000829,2,2022-05-27,2022-05-26,$207.10,$207.10,0,ON_TIME
LOAN-000829,3,2022-06-27,2022-06-27,$207.10,$207.10,0,ON_TIME
LOAN-000829,4,2022-07-27,2022-07-25,$207.10,$207.10,0,ON_TIME
LOAN-000829,5,2022-08-27,2022-08-31,$207.10,$207.10,4,LATE_1_30
LOAN-000829,6,2022-09-27,2022-11-16,$207.10,$99.20,50,LATE_31_90
LOAN-000829,7,2022-10-27,2022-10-27,$207.10,$207.10,0,ON_TIME
LOAN-000829,8,2022-11-27,2022-11-25,$207.10,$207.10,0,ON_TIME
LOAN-000829,9,2022-12-27,2022-12-27,$207.10,$207.10,0,ON_TIME
LOAN-000829,10,2023-01-27,2023-01-27,$207.10,$207.10,0,ON_TIME
LOAN-000829,11,2023-02-27,2023-02-27,$207.10,$207.10,0,ON_TIME
LOAN-000829,12,2023-03-27,2023-03-27,$207.10,$207.10,0,ON_TIME
LOAN-000830,1,2022-06-21,2022-06-21,$596.83,$596.83,0,ON_TIME
LOAN-000830,2,2022-07-21,2022-10-10,$596.83,$474.07,81,LATE_31_90
LOAN-000830,3,2022-08-21,2022-08-20,$596.83,$596.83,0,ON_TIME
LOAN-000830,4,2022-09-21,2022-09-19,$596.83,$596.83,0,ON_TIME
LOAN-000830,5,2022-10-21,2022-10-19,$596.83,$596.83,0,ON_TIME
LOAN-000830,6,2022-11-21,2022-12-01,$596.83,$596.83,10,LATE_1_30
LOAN-000830,7,2022-12-21,2022-12-20,$596.83,$596.83,0,ON_TIME
LOAN-000830,8,2023-01-21,2023-01-21,$596.83,$596.83,0,ON_TIME
LOAN-000830,9,2023-02-21,2023-02-19,$596.83,$596.83,0,ON_TIME
LOAN-000830,10,2023-03-21,2023-03-20,$596.83,$596.83,0,ON_TIME
LOAN-000830,11,2023-04-21,2023-04-20,$596.83,$596.83,0,ON_TIME
LOAN-000830,12,2023-05-21,2023-05-20,$596.83,$596.83,0,ON_TIME
LOAN-000831,1,2022-11-06,2022-11-05,$270.50,$270.50,0,ON_TIME
LOAN-000831,2,2022-12-06,2023-02-26,$270.50,$216.89,82,LATE_31_90
LOAN-000831,3,2023-01-06,2023-01-05,$270.50,$270.50,0,ON_TIME
LOAN-000831,4,2023-02-06,2023-02-06,$270.50,$270.50,0,ON_TIME
LOAN-000831,5,2023-03-06,2023-04-03,$270.50,$270.50,28,LATE_1_30
LOAN-000831,6,2023-04-06,2023-04-05,$270.50,$270.50,0,ON_TIME
LOAN-000831,7,2023-05-06,2023-05-04,$270.50,$270.50,0,ON_TIME
LOAN-000831,8,2023-06-06,2023-06-06,$270.50,$270.50,0,ON_TIME
LOAN-000831,9,2023-07-06,2023-09-21,$270.50,$109.56,77,LATE_31_90
LOAN-000831,10,2023-08-06,2023-08-18,$270.50,$270.50,12,LATE_1_30
LOAN-000831,11,2023-09-06,2023-09-05,$270.50,$270.50,0,ON_TIME
LOAN-000831,12,2023-10-06,2023-10-04,$270.50,$270.50,0,ON_TIME
LOAN-000832,1,2022-10-23,2022-10-21,"$1,255.13","$1,255.13",0,ON_TIME
LOAN-000832,2,2022-11-23,2022-11-23,"$1,255.13","$1,255.13",0,ON_TIME
LOAN-000832,3,2022-12-23,2023-02-04,"$1,255.13",$408.15,43,LATE_31_90
LOAN-000832,4,2023-01-23,2023-02-13,"$1,255.13","$1,255.13",21,LATE_1_30
LOAN-000832,5,2023-02-23,2023-02-21,"$1,255.13","$1,255.13",0,ON_TIME
LOAN-000832,6,2023-03-23,2023-03-22,"$1,255.13","$1,255.13",0,ON_TIME
LOAN-000832,7,2023-04-23,2023-04-22,"$1,255.13","$1,255.13",0,ON_TIME
LOAN-000832,8,2023-05-23,2023-05-21,"$1,255.13","$1,255.13",0,ON_TIME
LOAN-000832,9,2023-06-23,2023-06-21,"$1,255.13","$1,255.13",0,ON_TIME
LOAN-000832,10,2023-07-23,2023-07-27,"$1,255.13","$1,255.13",4,LATE_1_30
LOAN-000832,11,2023-08-23,2023-09-17,"$1,255.13","$1,255.13",25,LATE_1_30
LOAN-000832,12,2023-09-23,2023-09-21,"$1,255.13","$1,255.13",0,ON_TIME
LOAN-000833,1,2022-08-27,2022-09-14,"$1,191.26","$1,191.26",18,LATE_1_30
LOAN-000833,2,2022-09-27,2022-09-27,"$1,191.26","$1,191.26",0,ON_TIME
LOAN-000833,3,2022-10-27,2022-10-26,"$1,191.26","$1,191.26",0,ON_TIME
LOAN-000833,4,2022-11-27,2022-11-25,"$1,191.26","$1,191.26",0,ON_TIME
LOAN-000833,5,2022-12-27,2022-12-26,"$1,191.26","$1,191.26",0,ON_TIME
LOAN-000833,6,2023-01-27,2023-01-26,"$1,191.26","$1,191.26",0,ON_TIME
LOAN-000833,7,2023-02-27,2023-02-26,"$1,191.26","$1,191.26",0,ON_TIME
LOAN-000833,8,2023-03-27,2023-03-27,"$1,191.26","$1,191.26",0,ON_TIME
LOAN-000833,9,2023-04-27,2023-05-14,"$1,191.26","$1,191.26",17,LATE_1_30
LOAN-000833,10,2023-05-27,2023-06-04,"$1,191.26","$1,191.26",8,LATE_1_30
LOAN-000833,11,2023-06-27,2023-06-27,"$1,191.26","$1,191.26",0,ON_TIME
LOAN-000833,12,2023-07-27,2023-07-26,"$1,191.26","$1,191.26",0,ON_TIME
LOAN-000834,1,2022-03-01,2022-03-19,$594.83,$594.83,18,LATE_1_30
LOAN-000834,2,2022-04-01,2022-03-31,$594.83,$594.83,0,ON_TIME
LOAN-000834,3,2022-05-01,2022-04-29,$594.83,$594.83,0,ON_TIME
LOAN-000834,4,2022-06-01,2022-05-31,$594.83,$594.83,0,ON_TIME
LOAN-000834,5,2022-07-01,2022-06-30,$594.83,$594.83,0,ON_TIME
LOAN-000834,6,2022-08-01,2022-07-30,$594.83,$594.83,0,ON_TIME
LOAN-000834,7,2022-09-01,2022-08-31,$594.83,$594.83,0,ON_TIME
LOAN-000834,8,2022-10-01,2022-11-03,$594.83,$216.05,33,LATE_31_90
LOAN-000834,9,2022-11-01,2022-10-30,$594.83,$594.83,0,ON_TIME
LOAN-000834,10,2022-12-01,2022-12-01,$594.83,$594.83,0,ON_TIME
LOAN-000834,11,2023-01-01,2022-12-30,$594.83,$594.83,0,ON_TIME
LOAN-000834,12,2023-02-01,2023-02-01,$594.83,$594.83,0,ON_TIME
LOAN-000835,1,2022-04-12,2022-04-10,$145.57,$145.57,0,ON_TIME
LOAN-000835,2,2022-05-12,2022-05-11,$145.57,$145.57,0,ON_TIME
LOAN-000835,3,2022-06-12,2022-06-10,$145.57,$145.57,0,ON_TIME
LOAN-000835,4,2022-07-12,2022-07-11,$145.57,$145.57,0,ON_TIME
LOAN-000835,5,2022-08-12,2022-08-11,$145.57,$145.57,0,ON_TIME
LOAN-000835,6,2022-09-12,2022-09-11,$145.57,$145.57,0,ON_TIME
LOAN-000835,7,2022-10-12,2022-10-12,$145.57,$145.57,0,ON_TIME
LOAN-000835,8,2022-11-12,2022-11-10,$145.57,$145.57,0,ON_TIME
LOAN-000835,9,2022-12-12,2022-12-12,$145.57,$145.57,0,ON_TIME
LOAN-000835,10,2023-01-12,2023-01-11,$145.57,$145.57,0,ON_TIME
LOAN-000835,11,2023-02-12,2023-04-06,$145.57,$46.23,53,LATE_31_90
LOAN-000835,12,2023-03-12,2023-03-10,$145.57,$145.57,0,ON_TIME
LOAN-000836,1,2022-06-06,2022-06-04,$754.48,$754.48,0,ON_TIME
LOAN-000836,2,2022-07-06,2022-07-06,$754.48,$754.48,0,ON_TIME
LOAN-000836,3,2022-08-06,2022-08-06,$754.48,$754.48,0,ON_TIME
LOAN-000836,4,2022-09-06,2022-10-31,$754.48,$514.13,55,LATE_31_90
LOAN-000836,5,2022-10-06,2022-10-06,$754.48,$754.48,0,ON_TIME
LOAN-000836,6,2022-11-06,2022-12-16,$754.48,$663.80,40,LATE_31_90
LOAN-000836,7,2022-12-06,2022-12-06,$754.48,$754.48,0,ON_TIME
LOAN-000836,8,2023-01-06,2023-01-06,$754.48,$754.48,0,ON_TIME
LOAN-000836,9,2023-02-06,2023-02-05,$754.48,$754.48,0,ON_TIME
LOAN-000836,10,2023-03-06,2023-04-26,$754.48,$297.44,51,LATE_31_90
LOAN-000836,11,2023-04-06,2023-04-04,$754.48,$754.48,0,ON_TIME
LOAN-000836,12,2023-05-06,2023-05-06,$754.48,$754.48,0,ON_TIME
LOAN-000837,1,2022-10-02,2022-10-01,$215.33,$215.33,0,ON_TIME
LOAN-000837,2,2022-11-02,2023-01-07,$215.33,$80.68,66,LATE_31_90
LOAN-000837,3,2022-12-02,2022-12-07,$215.33,$215.33,5,LATE_1_30
LOAN-000837,4,2023-01-02,2023-01-02,$215.33,$215.33,0,ON_TIME
LOAN-000837,5,2023-02-02,2023-01-31,$215.33,$215.33,0,ON_TIME
LOAN-000837,6,2023-03-02,2023-03-02,$215.33,$215.33,0,ON_TIME
LOAN-000837,7,2023-04-02,2023-04-02,$215.33,$215.33,0,ON_TIME
LOAN-000837,8,2023-05-02,2023-04-30,$215.33,$215.33,0,ON_TIME
LOAN-000837,9,2023-06-02,2023-06-02,$215.33,$215.33,0,ON_TIME
LOAN-000837,10,2023-07-02,2023-06-30,$215.33,$215.33,0,ON_TIME
LOAN-000837,11,2023-08-02,2023-08-02,$215.33,$215.33,0,ON_TIME
LOAN-000837,12,2023-09-02,2023-08-31,$215.33,$215.33,0,ON_TIME
LOAN-000838,1,2022-08-31,2022-08-31,$405.32,$405.32,0,ON_TIME
LOAN-000838,2,2022-09-30,2022-09-29,$405.32,$405.32,0,ON_TIME
LOAN-000838,3,2022-10-31,2022-10-29,$405.32,$405.32,0,ON_TIME
LOAN-000838,4,2022-11-30,2023-02-03,$405.32,$350.31,65,LATE_31_90
LOAN-000838,5,2022-12-31,2023-01-04,$405.32,$405.32,4,LATE_1_30
LOAN-000838,6,2023-01-31,2023-01-29,$405.32,$405.32,0,ON_TIME
LOAN-000838,7,2023-02-28,2023-02-26,$405.32,$405.32,0,ON_TIME
LOAN-000838,8,2023-03-31,2023-03-31,$405.32,$405.32,0,ON_TIME
LOAN-000838,9,2023-04-30,2023-05-15,$405.32,$405.32,15,LATE_1_30
LOAN-000838,10,2023-05-31,2023-06-03,$405.32,$405.32,3,LATE_1_30
LOAN-000838,11,2023-06-30,2023-06-29,$405.32,$405.32,0,ON_TIME
